,listing__statPrice,product_subtitle,Model,Box,Papers,Age,Movement,ConditionGrade,CaseSize,Case,Dial,Bracelet,LOT,Location,Seller
782,9188.510499999999,ExplorerII,16570,Yes,Yes,2007,automatic,,40mm,StainlessSteel,White,StainlessSteelOyster,#000296,"London,UnitedKingdom",
783,7492.170099999999,Air-King,116900,Yes,Yes,2020,automatic,,40mm,StainlessSteel,Black,StainlessSteelOyster,#000294,"Tenterden,Kent,UnitedKingdom",
784,7965.465,Yacht-Master,16622,Yes,No,2006,automatic,,40mm,SteelandPlatinum,Platinum,StainlessSteelOyster,#000289,"Bristol,UnitedKingdom",
785,14323.862500000001,Submariner,126610LN,Yes,Yes,41mm,automatic,,41mm,StainlessSteel,Black,StainlessSteelOyster,#000290,"Newcastle,UnitedKingdom",
786,17398.252500000002,GMTMasterII,126710BLNR,Yes,Yes,2021,automatic,,40mm,StainlessSteel,Black,"StainlessSteel,Jubilee",#000285,"Tottenham,London,UnitedKingdom",
787,7546.2300000000005,OysterPerpetual,124300,Yes,Yes,2020,automatic,,41mm,StainlessSteel,Black,StainlessSteelOyster,#000284,"Tenterden,Kent,UnitedKingdom",
788,12577.050000000001,Datejust41,126334,Yes,Yes,2918,automatic,,41mm,StainlessSteel&amp;WhiteGold,"Blue,DiamondSet","StainlessSteel,Oyster",#000283,"Chester,Cheshire,UnitedKingdom",
789,12997.2708,Submariner,114060,Yes,Yes,2020,automatic,,40mm,StainlessSteel,Black,StainlessSteel,#000280,"London,UnitedKingdom",
790,21110.08338,DayDate,118239,Yes,Yes,2007,automatic,,36mm,WhiteGold,BlackMotherofPearlDiamond,WhiteGoldPresident,#000276,"Oxted,Surrey,UnitedKingdom",
791,19495.9062,GMTMasterII,126711CHNR,Yes,Yes,2021,automatic,,40mm,SteelandRoseGold,Black,SteelandRoseGoldOyster,#000278,"Ipswich,Suffolk,UnitedKingdom",
792,11679.7212,ExplorerII,216570,Yes,Yes,2011,automatic,,42mm,StainlessSteel,White,StainlessSteelOyster,#000275,"Maldon,Essex,UnitedKingdom",
793,28504.0815,Yacht-Master,126655,Yes,Yes,2021,automatic,,40mm,RoseGold,Black,RubberOysterflex,#000274,"London,UnitedKingdom",
794,16116.703599999999,Daytona,116523,Yes,No,2006,automatic,,40mm,SteelandYellowGold,WhiteBaton,SteelandYellowGoldOyster,#000269,"Canterbury,Kent,UnitedKingdom",
795,16337.70525,Sky-Dweller,326933,Yes,Yes,2019,automatic,,42mm,StainlessSteel/Gold,Black,StainlessSteel/GoldOyster,#000265,"StaplefordAbbotts,Essex,UnitedKingdom",
796,30848.204313,Daytona,116500LN,Yes,Yes,2018,automatic,,40mm,StainlessSteel,BlackDial,StainlessSteelOyster,#000260,"Finchampstead,Wokingham,UnitedKingdom",
797,16325.10925,Submariner,126613LB,Yes,Yes,2020,automatic,,41mm,SteelandYellowGold,Blue,SteelandYellowGold,#000259,"Louth,Lincolnshire,UnitedKingdom",
798,28513.203999999998,Daytona,16520,Yes,Yes,1996,automatic,,40mm,StainlessSteel,Black,StainlessSteelOyster,#000255,"Surrey,UnitedKingdom",
799,13630.702399999998,Deepsea,126660,Yes,Yes,2021,automatic,,44mm,OysterSteel,Black,StainlessSteelOyster,#000254,"HighWycombe,Buckinghamshire,UnitedKingdom",
800,8013.570000000001,Datejust41,126300,Yes,Yes,2020,automatic,,41mm,StainlessSteel,SilverBaton,StainlessSteelOyster,#000248,"Canterbury,Kent,UnitedKingdom",
801,16579.8,GMTMasterII,116710BLNR,Yes,Yes,2018,automatic,,40mm,StainlessSteel,Black,StainlessSteelOyster,#000249,"Midhurst,WestSussex,UnitedKingdom",
802,9016.023500000001,OysterPerpetual,115234,Yes,Yes,2020,automatic,,34mm,StainlessSteel,Black,"StainlessSteel,Oyster",#000244,"Cheltenham,Gloucestershire,UnitedKingdom",
803,27891.86,Yacht-Master,226659,Yes,Yes,2020,automatic,,42mm,WhiteGold,Black,Oysterflex,#000240,"Hertford,Hertforshire,UnitedKingdom",
804,9064.8545,OysterPerpetual,126000,Yes,Yes,2020,automatic,,36mm,StainlessSteel,CoralRed,StainlessSteelOyster,#000238,"Cheshire,UnitedKingdom",
805,2649.7267,Cellini,5115/8,Yes,Yes,2008,manual,,32mm,YellowGold,White,LeatherStrap,#000236,"York,WestYorkshire,UnitedKingdom",
806,10021.572,ExplorerII,216570,Yes,No,2010,automatic,,42mm,StainlessSteel,"WhiteDial,Polar","StainlessSteel,Oyster",#000235,"Esher,Surrey,UnitedKingdom",
807,17746.53375,Submariner,16610LV,Yes,Yes,2008,automatic,,40mm,StainlessSteel,Black,"StainlessSteel,Oyster",#000233,"Macclesfield,Cheshire,UnitedKingdom",
808,18777.771,GMTMasterIIRootBeer,126711CHNR,Yes,Yes,2020,automatic,,40mm,StainlessSteel/Gold,Black,Steel/RoseGoldOyster,#000230,"Tenterden,Kent,UnitedKingdom",
809,74998.44,Daytona,116508,Yes,Yes,2020,automatic,,40mm,YellowGold,GreenBaton,YellowGold,#000225,"Glasgow,UnitedKingdom",
810,6110.984,OysterPerpetual,124200,Yes,Yes,2020,automatic,,34mm,StainlessSteel,Blue,StainlessSteelOyster,#000224,"Balham,London,UnitedKingdom",
811,36417.9375,Daytona,116500LN,Yes,Yes,2017,automatic,,40mm,StainlessSteel,WhiteDial,StainlessSteel,#000220,"Worcester,UnitedKingdom",
812,8590.2922,AirKing,116900,Yes,Yes,2021,automatic,,40mm,StainlessSteel,Black,StainlessSteelOyster,#000214,"London,UnitedKingdom",
813,28057.00275,Daytona,116520,Yes,Yes,2015,automatic,,40mm,StainlessSteel,2015,"StainlessSteel,Oyster",#000216,"Worcester,UnitedKingdom",
814,8308.122,Milgauss,116400GV,Yes,Yes,2009,automatic,,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#000211,"Bromley,Kent,UnitedKingdom",
815,6343.9831,Milgauss,116400,Yes,No,2008,automatic,,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#000203,"Maldon,Essex,UnitedKingdom",
816,9550.8317,Datejust,69138,Yes,Yes,1991,automatic,,26mm,YellowGold,"WhiteDial,DiamondHourMarks",YellowGold,#000202,"Chester,Cheshire,UnitedKingdom",
817,12173.480000000001,ExplorerII,216570,Yes,Yes,2019,automatic,,42mm,StainlessSteel,White,StainlessSteelOyster,#000116,"Cumbria,UnitedKingdom",
818,38013.085,Daytona,116519LN,Yes,Yes,2017,automatic,,40mm,WhiteGold,Steel/Black,Oysterflex,#000112,"London,UnitedKingdom",
819,27571.56,Submariner,16610LV,Yes,Yes,2004,automatic,,40mm,StainlessSteel,Black,StainlessSteel,#000108,"StAlbans,Hertfordshire,UnitedKingdom",
820,45217.358400000005,Sky-Dweller,326235,Yes,Yes,2021,automatic,,42mm,RoseGold,Rhodium,OysterFlex,#000106,"Sunningdale,Berkshire,UnitedKingdom",
821,20699.655,Yacht-Master37,268655,Yes,Yes,2015,automatic,,37mm,RoseGold,Black,RubberOysterFlex,#000103,"London,UnitedKingdom",
822,14424.963000000002,OysterPerpetual41,124300,Yes,Yes,2020,automatic,,41mm,StainlessSteel,TurquoiseBlue,StainlessSteelOyster,#00097,"Worcestershire,UnitedKingdom",
823,14189.668349999998,GMTMaster,16750,Yes,Yes,1988,automatic,,40mm,StainlessSteel,Black,StainlessSteelOysterBracelet,#00088,"Chester,Cheshire,UnitedKingdom",
824,31186.837499999998,Yacht-Master,226659,Yes,Yes,2021,automatic,,42mm,WhiteGold,Black,RubberOysterFlex,#00085,"HenleyonThames,UnitedKingdom",
825,12881.663299999998,Datejust,126334,Yes,Yes,2020,automatic,,41mm,StainlessSteel&amp;WhiteGold,Rhodium(Slate),StainlessSteel,#00084,"Epsom,Surrey,UnitedKingdom",
826,16470.96,Chronograph,3695,No,No,1940s,automatic,,36mm,StainlessSteel,Black,LeatherStrap,#00080,"London,UnitedKingdom",
827,8932.95,ExplorerII,16570,Yes,Yes,1996,automatic,,40mm,StainlessSteel,White,StainlessSteel,#00077,"Tenby,Wales,UnitedKingdom",
828,9070.380000000001,Submariner,16610,Yes,Yes,1991,automatic,,40mm,StainlessSteel,Black,StainlessSteel,#,",UnitedKingdom",
829,16024.338000000002,Submariner,5513,No,No,1963,automatic,,40mm,StainlessSteel,Black,LeatherStrap,#,"London,UnitedKingdom",
830,11817.8645,GMTMasterII,116710LN,Yes,Yes,2018,automatic,,40mm,StainlessSteel,Black,StainlessSteelOyster,#00061,"Milan,Italy",
831,18657.999,SubmarinerDate,116610LV,Yes,Yes,2019,automatic,,40mm,StainlessSteel,Green,StainlessSteelOysterBracelet,#00058,"Chester,Cheshire,UnitedKingdom",
832,6288.4367,Cellini,5440/8,Yes,Yes,2006,automatic,,28mmx47mm,YellowGold,ChampagneRomanNumeral,CrocodileStrap,#00056,"Aberdeen,Scotland,UnitedKingdom",
833,24600.9172,Sky-Dweller,326934,Yes,Yes,2019,automatic,,42mm,StainlessSteel,BlueBaton,SteelOyster,#00055,"Tarvin,Cheshire,UnitedKingdom",
834,15871.920499999998,GMTMasterII,16710T,Yes,Yes,2006,automatic,,40mm,StainlessSteel,StickDial,StainlessSteelOyster,#00051,"NewForest,UnitedKingdom",
835,7683.3904,Explorer,214270,Yes,Yes,2019,automatic,,39mm,StainlessSteel,BlackArabicNumerals,StainlessSteelOyster,#00050,"Surrey,UnitedKingdom",
836,23324.578,Yacht-Master,116655,Yes,Yes,2018,automatic,,40mm,Gold,Black,RubberOysterFlex,#00048,"NewForest,UnitedKingdom",
837,12400.362,SubmarinerDate,116610LN,Yes,Yes,2019,automatic,,40mm,StainlessSteel,Black,StainlessSteelOysterBracelet,#00044,"Chester,Cheshire,UnitedKingdom",
838,10609.1986,Datejust41,126334,Yes,Yes,2019,automatic,,41mm,StainlessSteel,BlueBaton,StainlessSteelOysterBracelet,#00043,"Chester,Cheshire,UnitedKingdom",
839,15997.56,GMTMasterII,126710BLNR,Yes,Yes,2019,automatic,,40mm,StainlessSteel,Black,StainlessSteelJubilee,#,"Chester,Cheshire,UnitedKingdom",
840,7447.14,Datejust,116233,Yes,Yes,2005,automatic,,36mm,Steel/Gold,ChampagneDiamond,Steel/GoldJubilee,#00022,"Woodford,Cheshire,UnitedKingdom",
841,16204.425,SeaDwellerDeepsea,116660,Yes,Yes,2015,automatic,,44mm,StainlessSteel,Blue/BlackGradient,StainlessSteel,#00035,"London,UnitedKingdom",
842,24134.25,Daytona,16520,No,No,1997,automatic,,40mm,StainlessSteel,Black,StainlessSteel,#00018,"Windsor,Berkshire,UnitedKingdom",
843,19446.3675,GMTMasterII,126710BLRO,Yes,Yes,2021,automatic,,40mm,StainlessSteel,Black,StainlessSteelJubilee,#00009,"Canterbury,Kent,UnitedKingdom",
844,20687.625,Submariner,116610LV,Yes,Yes,2020,automatic,,40mm,StainlessSteel,Green,StainlessSteelOyster,#00031,"London,UnitedKingdom",
845,39996.075000000004,GMTMasterII,126719BLRO,Yes,Yes,2020,automatic,,40mm,WhiteGold,Blue,WhiteGold,#00004,"TunbridgeWells,Kent,UnitedKingdom",
